id,model,favs,downloads,url
74dd4e30-aa93-4a37-9d16-50b4280522b8,Mesa Boogie Studio Preamp,21,61,https://tonehunt.org/YsAbTones/74dd4e30-aa93-4a37-9d16-50b4280522b8
7e51b411-2fb8-4add-8c8b-797d1ac664a3,FLXR,4,24,https://tonehunt.org/akka_5/7e51b411-2fb8-4add-8c8b-797d1ac664a3
05f0c4f5-17b9-4243-bfe8-cba5a8155aa2,Cmatmods Brownie,17,55,https://tonehunt.org/Jesco/05f0c4f5-17b9-4243-bfe8-cba5a8155aa2
05f0c4f5-17b9-4243-bfe8-cba5a8155aa2,Cmatmods Brownie,17,55,https://tonehunt.org/Jesco/05f0c4f5-17b9-4243-bfe8-cba5a8155aa2
68289b79-543d-4ed5-bec8-9ef2c46eca56,Ceriatone Molecular 50W,12,43,https://tonehunt.org/2dor/68289b79-543d-4ed5-bec8-9ef2c46eca56
d98e3eff-9499-49ab-8a4e-097576b6664e,Bogner,15,36,https://tonehunt.org/akka_5/d98e3eff-9499-49ab-8a4e-097576b6664e
e0af4e4c-f17a-4e86-8047-45e5649e65a6,Custom Audio,5,21,https://tonehunt.org/akka_5/e0af4e4c-f17a-4e86-8047-45e5649e65a6
5d2fed79-3901-4588-9847-f0a27c7911e1,Custom Audio,5,21,https://tonehunt.org/akka_5/5d2fed79-3901-4588-9847-f0a27c7911e1
f1d4a793-ac67-4a67-b1e0-a90575f82485,Custom Audio,5,22,https://tonehunt.org/akka_5/f1d4a793-ac67-4a67-b1e0-a90575f82485
9a68b3f9-16df-421b-ba19-faff8359afa0,Fender Hotrod Deluxe Boss Blues Driver,19,51,https://tonehunt.org/domdadom/9a68b3f9-16df-421b-ba19-faff8359afa0
8be05c1e-f5aa-4357-bac8-c7e234eade62,Two Rock Traditional Clean,15,44,https://tonehunt.org/CoreToneCaptures/8be05c1e-f5aa-4357-bac8-c7e234eade62
df9fd811-68aa-4991-9d0b-26247647028d,Orange AD30HTC,28,93,https://tonehunt.org/JakeGideon/df9fd811-68aa-4991-9d0b-26247647028d
df9fd811-68aa-4991-9d0b-26247647028d,Orange AD30HTC,28,93,https://tonehunt.org/JakeGideon/df9fd811-68aa-4991-9d0b-26247647028d
d411f02f-56e2-46ee-9911-095d24887aba,Mesa Dual Rectifier Multiwatt Blacked out Edition,31,82,https://tonehunt.org/LaRue/d411f02f-56e2-46ee-9911-095d24887aba
d411f02f-56e2-46ee-9911-095d24887aba,Mesa Dual Rectifier Multiwatt Blacked out Edition,31,82,https://tonehunt.org/LaRue/d411f02f-56e2-46ee-9911-095d24887aba
04a50266-eb90-4df7-af86-aca3dac208d5,Ceriatone Molecular 50W,24,63,https://tonehunt.org/2dor/04a50266-eb90-4df7-af86-aca3dac208d5
12432595-765f-46e8-bca6-bb14fd8e91fb,Fender Twin Reverb,23,64,https://tonehunt.org/d_Vincent_b/12432595-765f-46e8-bca6-bb14fd8e91fb
12432595-765f-46e8-bca6-bb14fd8e91fb,Fender Twin Reverb,23,64,https://tonehunt.org/d_Vincent_b/12432595-765f-46e8-bca6-bb14fd8e91fb
452ea4b1-a800-431f-a49e-bbba23f071ce,HIWATT CUSTOM 100 DR103,33,82,https://tonehunt.org/PINKFLOR/452ea4b1-a800-431f-a49e-bbba23f071ce
ad9ef11b-7211-4199-a890-052c89260e16,Hartke 3500 ,12,41,https://tonehunt.org/siddonfer/ad9ef11b-7211-4199-a890-052c89260e16
ad9ef11b-7211-4199-a890-052c89260e16,Hartke 3500 ,12,41,https://tonehunt.org/siddonfer/ad9ef11b-7211-4199-a890-052c89260e16
97d5e701-90a1-43f8-8cc7-c1d0400e37c0,Gallien-Krueger 800,14,42,https://tonehunt.org/siddonfer/97d5e701-90a1-43f8-8cc7-c1d0400e37c0
97d5e701-90a1-43f8-8cc7-c1d0400e37c0,Gallien-Krueger 800,14,42,https://tonehunt.org/siddonfer/97d5e701-90a1-43f8-8cc7-c1d0400e37c0
72384157-9dd3-49ca-8790-3988de73bff2,Gallien-Krueger MB500,13,36,https://tonehunt.org/siddonfer/72384157-9dd3-49ca-8790-3988de73bff2
72384157-9dd3-49ca-8790-3988de73bff2,Gallien-Krueger MB500,13,36,https://tonehunt.org/siddonfer/72384157-9dd3-49ca-8790-3988de73bff2
12e5569b-827a-4d91-84b8-a0b243680ef7,Diezel VH4,40,118,https://tonehunt.org/dogusaltin/12e5569b-827a-4d91-84b8-a0b243680ef7
12e5569b-827a-4d91-84b8-a0b243680ef7,Diezel VH4,40,118,https://tonehunt.org/dogusaltin/12e5569b-827a-4d91-84b8-a0b243680ef7
da51948f-15f8-4e9f-967e-66eb809d4582,Splawn Quick Rod,23,66,https://tonehunt.org/brianbuckles/da51948f-15f8-4e9f-967e-66eb809d4582
da51948f-15f8-4e9f-967e-66eb809d4582,Splawn Quick Rod,23,66,https://tonehunt.org/brianbuckles/da51948f-15f8-4e9f-967e-66eb809d4582
22156f11-62b7-4b99-8f96-07c1beb89759,Crate VTX 350H,24,58,https://tonehunt.org/BryanHolmes/22156f11-62b7-4b99-8f96-07c1beb89759
22156f11-62b7-4b99-8f96-07c1beb89759,Crate VTX 350H,24,58,https://tonehunt.org/BryanHolmes/22156f11-62b7-4b99-8f96-07c1beb89759
a0780c8c-dddd-4846-9123-8ebd1e67c49b,B-52 AT100,11,40,https://tonehunt.org/helgab/a0780c8c-dddd-4846-9123-8ebd1e67c49b
a64564fd-3dc7-41e4-8645-a721ab8b1050,Mesa Boogie Mark IIC+,30,71,https://tonehunt.org/SeanAshe/a64564fd-3dc7-41e4-8645-a721ab8b1050
9a0ac1ae-2a84-4012-9445-0fc733b0d8f2,Marshall JCM 800 2203,21,68,https://tonehunt.org/samuelsantana/9a0ac1ae-2a84-4012-9445-0fc733b0d8f2
9a0ac1ae-2a84-4012-9445-0fc733b0d8f2,Marshall JCM 800 2203,21,68,https://tonehunt.org/samuelsantana/9a0ac1ae-2a84-4012-9445-0fc733b0d8f2
a09cfa55-0c03-4b88-a919-df16f85762cd,Marshall SLP Plexi 1993 ,19,59,https://tonehunt.org/itaiifrach/a09cfa55-0c03-4b88-a919-df16f85762cd
a09cfa55-0c03-4b88-a919-df16f85762cd,Marshall SLP Plexi 1993 ,19,59,https://tonehunt.org/itaiifrach/a09cfa55-0c03-4b88-a919-df16f85762cd
e7a30b3d-f6c2-4af7-94fb-4944b7f88ea6,Rocktron,8,21,https://tonehunt.org/akka_5/e7a30b3d-f6c2-4af7-94fb-4944b7f88ea6
ef8002b8-6cff-448f-ba9f-f1ccd8fa7e6f,Rocktron,8,25,https://tonehunt.org/akka_5/ef8002b8-6cff-448f-ba9f-f1ccd8fa7e6f
0cdbe2df-7b6a-4117-98ef-84ce62c0a004,Fender Bassman,33,94,https://tonehunt.org/SoothsayerAudio/0cdbe2df-7b6a-4117-98ef-84ce62c0a004
0cdbe2df-7b6a-4117-98ef-84ce62c0a004,Fender Bassman,33,94,https://tonehunt.org/SoothsayerAudio/0cdbe2df-7b6a-4117-98ef-84ce62c0a004
ea420ca8-fd50-4058-8f5e-6f992f647f3d,Mesa Boogie DC-5 Channel 1 Pack,23,62,https://tonehunt.org/obi-Juan/ea420ca8-fd50-4058-8f5e-6f992f647f3d
ea420ca8-fd50-4058-8f5e-6f992f647f3d,Mesa Boogie DC-5 Channel 1 Pack,23,62,https://tonehunt.org/obi-Juan/ea420ca8-fd50-4058-8f5e-6f992f647f3d
04f6ab0b-0a1b-4570-a0ff-653e6c52809b,Mesa Boogie Mark IIC+ ,93,246,https://tonehunt.org/dogusaltin/04f6ab0b-0a1b-4570-a0ff-653e6c52809b
04f6ab0b-0a1b-4570-a0ff-653e6c52809b,Mesa Boogie Mark IIC+ ,93,246,https://tonehunt.org/dogusaltin/04f6ab0b-0a1b-4570-a0ff-653e6c52809b
74050c34-c42a-46c8-b968-feceadda3e34,Diezel VHX,13,44,https://tonehunt.org/LaRue/74050c34-c42a-46c8-b968-feceadda3e34
74050c34-c42a-46c8-b968-feceadda3e34,Diezel VHX,13,44,https://tonehunt.org/LaRue/74050c34-c42a-46c8-b968-feceadda3e34
c4aabb6f-0182-4dcd-b568-976f3c34af91,Ceriatone Molecular 50W,9,33,https://tonehunt.org/2dor/c4aabb6f-0182-4dcd-b568-976f3c34af91
5dee59aa-51af-4c0e-b86c-40858c3f7fe5,Salvation Audio Camerock,7,34,https://tonehunt.org/2dor/5dee59aa-51af-4c0e-b86c-40858c3f7fe5
50ea3573-a4b3-4a2e-94e9-75573082453b,Engl Fireball 25 E633,45,125,https://tonehunt.org/Resington/50ea3573-a4b3-4a2e-94e9-75573082453b
50ea3573-a4b3-4a2e-94e9-75573082453b,Engl Fireball 25 E633,45,125,https://tonehunt.org/Resington/50ea3573-a4b3-4a2e-94e9-75573082453b
438c2d16-e0b3-426d-939f-11a03df23d0e,Fender Prosonic Model CSR13,12,36,https://tonehunt.org/rockwad/438c2d16-e0b3-426d-939f-11a03df23d0e
438c2d16-e0b3-426d-939f-11a03df23d0e,Fender Prosonic Model CSR13,12,36,https://tonehunt.org/rockwad/438c2d16-e0b3-426d-939f-11a03df23d0e
7e7832cf-0540-4069-bc1d-ffaf84b0b776,Hartke LH1000,15,56,https://tonehunt.org/LaRue/7e7832cf-0540-4069-bc1d-ffaf84b0b776
7e7832cf-0540-4069-bc1d-ffaf84b0b776,Hartke LH1000,15,56,https://tonehunt.org/LaRue/7e7832cf-0540-4069-bc1d-ffaf84b0b776
6fdea2f8-5fbc-4cb6-b20a-964c6790fae6,Vox AC 30 CCH,34,103,https://tonehunt.org/SoothsayerAudio/6fdea2f8-5fbc-4cb6-b20a-964c6790fae6
6fdea2f8-5fbc-4cb6-b20a-964c6790fae6,Vox AC 30 CCH,34,103,https://tonehunt.org/SoothsayerAudio/6fdea2f8-5fbc-4cb6-b20a-964c6790fae6
0049d721-df48-4f9f-a18d-755dee36bf49,BadCat Cub 40R,30,90,https://tonehunt.org/SoothsayerAudio/0049d721-df48-4f9f-a18d-755dee36bf49
0049d721-df48-4f9f-a18d-755dee36bf49,BadCat Cub 40R,30,90,https://tonehunt.org/SoothsayerAudio/0049d721-df48-4f9f-a18d-755dee36bf49
add8e90b-6501-44cf-87f2-c46163065e7e,Diezel VH4,62,187,https://tonehunt.org/dogusaltin/add8e90b-6501-44cf-87f2-c46163065e7e
add8e90b-6501-44cf-87f2-c46163065e7e,Diezel VH4,62,187,https://tonehunt.org/dogusaltin/add8e90b-6501-44cf-87f2-c46163065e7e
51b23b96-2ef3-437c-9ed1-8599d4af0a86,Harley Benton American Sound,9,42,https://tonehunt.org/Jesco/51b23b96-2ef3-437c-9ed1-8599d4af0a86
51b23b96-2ef3-437c-9ed1-8599d4af0a86,Harley Benton American Sound,9,42,https://tonehunt.org/Jesco/51b23b96-2ef3-437c-9ed1-8599d4af0a86
6ec467ff-7003-4081-a4b9-280ba80dd1b4,Custom Audio,9,29,https://tonehunt.org/akka_5/6ec467ff-7003-4081-a4b9-280ba80dd1b4
73928f08-cdaa-47c3-84eb-f492f6bd830b,Custom Audio,9,27,https://tonehunt.org/akka_5/73928f08-cdaa-47c3-84eb-f492f6bd830b
cc7905c0-f501-4d2b-9303-cdaf29abe297,ReAmping Test - 3 Methods Compared,7,23,https://tonehunt.org/GPSO/cc7905c0-f501-4d2b-9303-cdaf29abe297
cc7905c0-f501-4d2b-9303-cdaf29abe297,ReAmping Test - 3 Methods Compared,7,23,https://tonehunt.org/GPSO/cc7905c0-f501-4d2b-9303-cdaf29abe297
27d6deb7-4c40-4b64-af1f-681855e742ae,Mesa Boogie Mark IIC+ ,74,204,https://tonehunt.org/dogusaltin/27d6deb7-4c40-4b64-af1f-681855e742ae
27d6deb7-4c40-4b64-af1f-681855e742ae,Mesa Boogie Mark IIC+ ,74,204,https://tonehunt.org/dogusaltin/27d6deb7-4c40-4b64-af1f-681855e742ae
34789796-c653-4f1e-bce1-070debb3611c,Mesa Dual Rectifier Multiwatt Blacked out Version,37,104,https://tonehunt.org/LaRue/34789796-c653-4f1e-bce1-070debb3611c
34789796-c653-4f1e-bce1-070debb3611c,Mesa Dual Rectifier Multiwatt Blacked out Version,37,104,https://tonehunt.org/LaRue/34789796-c653-4f1e-bce1-070debb3611c
dbf4c433-3f21-4b17-991f-e93c4add32cc,Behringer Bass V-Amp Pro,8,33,https://tonehunt.org/ArlingtonAudio-VAmp/dbf4c433-3f21-4b17-991f-e93c4add32cc
dbf4c433-3f21-4b17-991f-e93c4add32cc,Behringer Bass V-Amp Pro,8,33,https://tonehunt.org/ArlingtonAudio-VAmp/dbf4c433-3f21-4b17-991f-e93c4add32cc
fbd499f1-0488-4277-97fc-5eec2d530465,Behringer Bass V-Amp Pro,7,30,https://tonehunt.org/ArlingtonAudio-VAmp/fbd499f1-0488-4277-97fc-5eec2d530465
fbd499f1-0488-4277-97fc-5eec2d530465,Behringer Bass V-Amp Pro,7,30,https://tonehunt.org/ArlingtonAudio-VAmp/fbd499f1-0488-4277-97fc-5eec2d530465
956c7439-c925-420d-a30f-7a6f7f08d5fa,Behringer Bass V-Amp Pro,8,32,https://tonehunt.org/ArlingtonAudio-VAmp/956c7439-c925-420d-a30f-7a6f7f08d5fa
956c7439-c925-420d-a30f-7a6f7f08d5fa,Behringer Bass V-Amp Pro,8,32,https://tonehunt.org/ArlingtonAudio-VAmp/956c7439-c925-420d-a30f-7a6f7f08d5fa
6a95be14-96c4-4df5-b49f-84eae800642e,Behringer Bass V-Amp Pro,6,30,https://tonehunt.org/ArlingtonAudio-VAmp/6a95be14-96c4-4df5-b49f-84eae800642e
6a95be14-96c4-4df5-b49f-84eae800642e,Behringer Bass V-Amp Pro,6,30,https://tonehunt.org/ArlingtonAudio-VAmp/6a95be14-96c4-4df5-b49f-84eae800642e
e05abbd4-1d12-447f-9776-f8c58cd78394,Behringer Bass V-Amp Pro,9,44,https://tonehunt.org/ArlingtonAudio-VAmp/e05abbd4-1d12-447f-9776-f8c58cd78394
e05abbd4-1d12-447f-9776-f8c58cd78394,Behringer Bass V-Amp Pro,9,44,https://tonehunt.org/ArlingtonAudio-VAmp/e05abbd4-1d12-447f-9776-f8c58cd78394
d2c30a4f-6d69-44b7-895c-cdbe7fa28ea1,Behringer Bass V-Amp Pro,9,36,https://tonehunt.org/ArlingtonAudio-VAmp/d2c30a4f-6d69-44b7-895c-cdbe7fa28ea1
d2c30a4f-6d69-44b7-895c-cdbe7fa28ea1,Behringer Bass V-Amp Pro,9,36,https://tonehunt.org/ArlingtonAudio-VAmp/d2c30a4f-6d69-44b7-895c-cdbe7fa28ea1
d4c0e1b4-cb18-45ae-aec0-c0428de7a947,Behringer Bass V-Amp Pro,8,29,https://tonehunt.org/ArlingtonAudio-VAmp/d4c0e1b4-cb18-45ae-aec0-c0428de7a947
d4c0e1b4-cb18-45ae-aec0-c0428de7a947,Behringer Bass V-Amp Pro,8,29,https://tonehunt.org/ArlingtonAudio-VAmp/d4c0e1b4-cb18-45ae-aec0-c0428de7a947
9fa6423a-0848-4d07-b253-c25ffefc37a1,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/9fa6423a-0848-4d07-b253-c25ffefc37a1
9fa6423a-0848-4d07-b253-c25ffefc37a1,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/9fa6423a-0848-4d07-b253-c25ffefc37a1
188d6caa-4aae-41bb-a368-d32afd77e53b,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/188d6caa-4aae-41bb-a368-d32afd77e53b
188d6caa-4aae-41bb-a368-d32afd77e53b,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/188d6caa-4aae-41bb-a368-d32afd77e53b
4482c8f2-9305-4dd4-b0e1-1fc2dec52fd9,Behringer Bass V-Amp Pro,8,26,https://tonehunt.org/ArlingtonAudio-VAmp/4482c8f2-9305-4dd4-b0e1-1fc2dec52fd9
4482c8f2-9305-4dd4-b0e1-1fc2dec52fd9,Behringer Bass V-Amp Pro,8,26,https://tonehunt.org/ArlingtonAudio-VAmp/4482c8f2-9305-4dd4-b0e1-1fc2dec52fd9
00b6d078-8bc3-4ead-aa2f-666d59d03a8b,Behringer V-Amp Pro,6,28,https://tonehunt.org/ArlingtonAudio-VAmp/00b6d078-8bc3-4ead-aa2f-666d59d03a8b
00b6d078-8bc3-4ead-aa2f-666d59d03a8b,Behringer V-Amp Pro,6,28,https://tonehunt.org/ArlingtonAudio-VAmp/00b6d078-8bc3-4ead-aa2f-666d59d03a8b
38534d51-14ce-45fc-b7f0-543e3b4f4b58,Behringer Bass V-Amp Pro,7,31,https://tonehunt.org/ArlingtonAudio-VAmp/38534d51-14ce-45fc-b7f0-543e3b4f4b58
38534d51-14ce-45fc-b7f0-543e3b4f4b58,Behringer Bass V-Amp Pro,7,31,https://tonehunt.org/ArlingtonAudio-VAmp/38534d51-14ce-45fc-b7f0-543e3b4f4b58
148e32bf-6628-4545-aaf1-ee905efa0b8b,Behringer Bass V-Amp Pro,5,30,https://tonehunt.org/ArlingtonAudio-VAmp/148e32bf-6628-4545-aaf1-ee905efa0b8b
148e32bf-6628-4545-aaf1-ee905efa0b8b,Behringer Bass V-Amp Pro,5,30,https://tonehunt.org/ArlingtonAudio-VAmp/148e32bf-6628-4545-aaf1-ee905efa0b8b
0aeb949d-6a84-4895-ad41-dde7a8490362,Behringer Bass V-Amp Pro,6,30,https://tonehunt.org/ArlingtonAudio-VAmp/0aeb949d-6a84-4895-ad41-dde7a8490362
0aeb949d-6a84-4895-ad41-dde7a8490362,Behringer Bass V-Amp Pro,6,30,https://tonehunt.org/ArlingtonAudio-VAmp/0aeb949d-6a84-4895-ad41-dde7a8490362
c614da44-43c7-4330-a913-18e427ed6127,Behringer Bass V-Amp Pro,6,27,https://tonehunt.org/ArlingtonAudio-VAmp/c614da44-43c7-4330-a913-18e427ed6127
c614da44-43c7-4330-a913-18e427ed6127,Behringer Bass V-Amp Pro,6,27,https://tonehunt.org/ArlingtonAudio-VAmp/c614da44-43c7-4330-a913-18e427ed6127
113f4ba1-e522-4c89-b935-421a4202ef57,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/113f4ba1-e522-4c89-b935-421a4202ef57
113f4ba1-e522-4c89-b935-421a4202ef57,Behringer Bass V-Amp Pro,7,28,https://tonehunt.org/ArlingtonAudio-VAmp/113f4ba1-e522-4c89-b935-421a4202ef57
f60e53f3-b0c0-4a41-bfe6-64d418dd61cf,Behringer Bass V-Amp Pro,6,26,https://tonehunt.org/ArlingtonAudio-VAmp/f60e53f3-b0c0-4a41-bfe6-64d418dd61cf
f60e53f3-b0c0-4a41-bfe6-64d418dd61cf,Behringer Bass V-Amp Pro,6,26,https://tonehunt.org/ArlingtonAudio-VAmp/f60e53f3-b0c0-4a41-bfe6-64d418dd61cf
2cc535c9-c8d9-48c0-bb8c-8a88daf144a5,Ampeg BA-210 V2,21,62,https://tonehunt.org/LaRue/2cc535c9-c8d9-48c0-bb8c-8a88daf144a5
2cc535c9-c8d9-48c0-bb8c-8a88daf144a5,Ampeg BA-210 V2,21,62,https://tonehunt.org/LaRue/2cc535c9-c8d9-48c0-bb8c-8a88daf144a5
0d9ab774-c235-4685-870b-d59239d56054,Diezel VHX,17,48,https://tonehunt.org/LaRue/0d9ab774-c235-4685-870b-d59239d56054
0d9ab774-c235-4685-870b-d59239d56054,Diezel VHX,17,48,https://tonehunt.org/LaRue/0d9ab774-c235-4685-870b-d59239d56054
182a2eec-2e4f-43f2-a791-d40e9dd98fbe,Marshall JCM800 2203,46,130,https://tonehunt.org/Jesco/182a2eec-2e4f-43f2-a791-d40e9dd98fbe
182a2eec-2e4f-43f2-a791-d40e9dd98fbe,Marshall JCM800 2203,46,130,https://tonehunt.org/Jesco/182a2eec-2e4f-43f2-a791-d40e9dd98fbe
b8b40d00-9ade-4e8a-862e-0b3f8e40364b,Ceriatone,40,96,https://tonehunt.org/Jesco/b8b40d00-9ade-4e8a-862e-0b3f8e40364b
b8b40d00-9ade-4e8a-862e-0b3f8e40364b,Ceriatone,40,96,https://tonehunt.org/Jesco/b8b40d00-9ade-4e8a-862e-0b3f8e40364b
035d1d0a-f2aa-419f-8eb2-502bb51a2bc5,Applied Research & Technology (ART) MP/C Project Series,17,45,https://tonehunt.org/BryanHolmes/035d1d0a-f2aa-419f-8eb2-502bb51a2bc5
035d1d0a-f2aa-419f-8eb2-502bb51a2bc5,Applied Research & Technology (ART) MP/C Project Series,17,45,https://tonehunt.org/BryanHolmes/035d1d0a-f2aa-419f-8eb2-502bb51a2bc5
37ccbefa-3391-4a72-9509-8b609ca99402,Ceriatone Molecular 50W,19,55,https://tonehunt.org/2dor/37ccbefa-3391-4a72-9509-8b609ca99402
37ccbefa-3391-4a72-9509-8b609ca99402,Ceriatone Molecular 50W,19,55,https://tonehunt.org/2dor/37ccbefa-3391-4a72-9509-8b609ca99402
6b4a22d8-c60e-41a2-820b-156ca4c9c256,Fender Prosonic Model CSR13,12,36,https://tonehunt.org/rockwad/6b4a22d8-c60e-41a2-820b-156ca4c9c256
6b4a22d8-c60e-41a2-820b-156ca4c9c256,Fender Prosonic Model CSR13,12,36,https://tonehunt.org/rockwad/6b4a22d8-c60e-41a2-820b-156ca4c9c256
1f338896-ff13-49f2-ab2d-d5cc19debcb9,Cameron CCV,11,47,https://tonehunt.org/brianbuckles/1f338896-ff13-49f2-ab2d-d5cc19debcb9
5d470fbd-bbfe-4ffa-96c7-4b8eb55a7525,Friedman BE-100,63,207,https://tonehunt.org/brianbuckles/5d470fbd-bbfe-4ffa-96c7-4b8eb55a7525
5d470fbd-bbfe-4ffa-96c7-4b8eb55a7525,Friedman BE-100,63,207,https://tonehunt.org/brianbuckles/5d470fbd-bbfe-4ffa-96c7-4b8eb55a7525
4a04b32d-4003-4904-99ac-727449d0ff02,ENGL Savage 120 MK II,49,162,https://tonehunt.org/PrimalNerd/4a04b32d-4003-4904-99ac-727449d0ff02
4a04b32d-4003-4904-99ac-727449d0ff02,ENGL Savage 120 MK II,49,162,https://tonehunt.org/PrimalNerd/4a04b32d-4003-4904-99ac-727449d0ff02
2fed96ae-83c7-4f5d-b83f-8041e6fd3f79,Fortin Sigil,24,59,https://tonehunt.org/FIXXXER/2fed96ae-83c7-4f5d-b83f-8041e6fd3f79
d02daf24-5334-4563-941e-7107337c5e2a,Fender Prosonic Model CSR13 v2,15,49,https://tonehunt.org/rockwad/d02daf24-5334-4563-941e-7107337c5e2a
d02daf24-5334-4563-941e-7107337c5e2a,Fender Prosonic Model CSR13 v2,15,49,https://tonehunt.org/rockwad/d02daf24-5334-4563-941e-7107337c5e2a
8fd9ae5f-f248-4d7e-aefb-1c1d8bc784c5,AC30 TOP BOOST CHANNEL,12,48,https://tonehunt.org/slateguitars/8fd9ae5f-f248-4d7e-aefb-1c1d8bc784c5
ff7ee1e5-94a1-49c6-bee8-92671fe6887b,Bogner Uberschall rev Blue,33,97,https://tonehunt.org/PetrC/ff7ee1e5-94a1-49c6-bee8-92671fe6887b
ff7ee1e5-94a1-49c6-bee8-92671fe6887b,Bogner Uberschall rev Blue,33,97,https://tonehunt.org/PetrC/ff7ee1e5-94a1-49c6-bee8-92671fe6887b
be8fde60-f824-413b-987a-4c3e19f09878,Vox AC30 C2,30,102,https://tonehunt.org/jazzyClean/be8fde60-f824-413b-987a-4c3e19f09878
be8fde60-f824-413b-987a-4c3e19f09878,Vox AC30 C2,30,102,https://tonehunt.org/jazzyClean/be8fde60-f824-413b-987a-4c3e19f09878
117c9590-96c0-4a02-aa5b-16573723f0e5,Fender Blues Deluxe Re-issue PR246,21,68,https://tonehunt.org/MODFather/117c9590-96c0-4a02-aa5b-16573723f0e5
117c9590-96c0-4a02-aa5b-16573723f0e5,Fender Blues Deluxe Re-issue PR246,21,68,https://tonehunt.org/MODFather/117c9590-96c0-4a02-aa5b-16573723f0e5
8f71e653-4086-458c-b65a-a7e825c8e537,Marshal JVM 410H Head,23,67,https://tonehunt.org/MODFather/8f71e653-4086-458c-b65a-a7e825c8e537
8f71e653-4086-458c-b65a-a7e825c8e537,Marshal JVM 410H Head,23,67,https://tonehunt.org/MODFather/8f71e653-4086-458c-b65a-a7e825c8e537
dcd31954-1704-469d-aa9c-a7541e3545d8, Fender Twin Reverb 68 Custom PR 186,33,83,https://tonehunt.org/MODFather/dcd31954-1704-469d-aa9c-a7541e3545d8
dcd31954-1704-469d-aa9c-a7541e3545d8, Fender Twin Reverb 68 Custom PR 186,33,83,https://tonehunt.org/MODFather/dcd31954-1704-469d-aa9c-a7541e3545d8
f6eef521-9038-4f19-b6bd-62454d344d34,Orange RockerVerb 50,24,73,https://tonehunt.org/MODFather/f6eef521-9038-4f19-b6bd-62454d344d34
f6eef521-9038-4f19-b6bd-62454d344d34,Orange RockerVerb 50,24,73,https://tonehunt.org/MODFather/f6eef521-9038-4f19-b6bd-62454d344d34
4bbd303c-d4fb-458f-a8bb-0758c76495b3,Harley Benton HB 15,8,27,https://tonehunt.org/MODFather/4bbd303c-d4fb-458f-a8bb-0758c76495b3
4bbd303c-d4fb-458f-a8bb-0758c76495b3,Harley Benton HB 15,8,27,https://tonehunt.org/MODFather/4bbd303c-d4fb-458f-a8bb-0758c76495b3
e64ceb39-9629-4fcd-a59d-bdbdc8fe6c79,Ceriatone OTS Mini 20,9,40,https://tonehunt.org/omikl/e64ceb39-9629-4fcd-a59d-bdbdc8fe6c79
66839224-1749-42eb-8a7b-06814cfa9f00,Ceriatone OTS Mini 20,9,38,https://tonehunt.org/omikl/66839224-1749-42eb-8a7b-06814cfa9f00
102efbdc-2060-4730-9fc4-4643d5c9fccb,Ceriatone OTS Mini 20,9,39,https://tonehunt.org/omikl/102efbdc-2060-4730-9fc4-4643d5c9fccb
6f23735c-6b19-479f-af53-d8363e4c6aec,Poulin Hybrit,5,37,https://tonehunt.org/brianbuckles/6f23735c-6b19-479f-af53-d8363e4c6aec
73e5d7c4-e2ba-4d76-a656-bf98da62512f,Fender Champ 5F1 ,11,51,https://tonehunt.org/d_Vincent_b/73e5d7c4-e2ba-4d76-a656-bf98da62512f
18b78248-1918-4cbf-8df3-9212b5a19dda,Marshall,27,89,https://tonehunt.org/Jesco/18b78248-1918-4cbf-8df3-9212b5a19dda
36aa7f0a-fe60-49c3-8b96-7811c90bfa7c,ENGL Fireball,23,71,https://tonehunt.org/YsAbTones/36aa7f0a-fe60-49c3-8b96-7811c90bfa7c
36aa7f0a-fe60-49c3-8b96-7811c90bfa7c,ENGL Fireball,23,71,https://tonehunt.org/YsAbTones/36aa7f0a-fe60-49c3-8b96-7811c90bfa7c
6e71ad0f-de4b-420d-a45f-9cb2fcb3abc2,Harley Benton HB 15,8,37,https://tonehunt.org/MODFather/6e71ad0f-de4b-420d-a45f-9cb2fcb3abc2
6e71ad0f-de4b-420d-a45f-9cb2fcb3abc2,Harley Benton HB 15,8,37,https://tonehunt.org/MODFather/6e71ad0f-de4b-420d-a45f-9cb2fcb3abc2
0900a73e-7a02-4a60-b222-bcd5f363adb3,Orange RockerVerb 50 MK II,16,68,https://tonehunt.org/MODFather/0900a73e-7a02-4a60-b222-bcd5f363adb3
0900a73e-7a02-4a60-b222-bcd5f363adb3,Orange RockerVerb 50 MK II,16,68,https://tonehunt.org/MODFather/0900a73e-7a02-4a60-b222-bcd5f363adb3
f12c02f8-ee8c-4db4-9970-c6d9ab5f5d16,Krank Rev Jr pro 50w ,23,63,https://tonehunt.org/FabDef/f12c02f8-ee8c-4db4-9970-c6d9ab5f5d16
